auction_id_64,date_time,user_tz_offset,creative_width,creative_height,media_type,fold_position,event_type,imp_type,payment_type,media_cost_cpm,revenue_type,media_cost,buyer_bid,ecp,eap,is_imp,is_learn,predict_type_rev,user_id_64,ip_address,ip_address_trunc,country,region,operating_system,browser,language,venue_id,seller_member_id,publisher_id,site_id,site_domain,tag_id,external_inv_id,reserve_price,seller_revenue_cpm,media_buy_rev_share_pct,pub_rule_id,seller_currency,publisher_currency,publisher_exchange_rate,serving_fees_cpm,serving_fees_revshare,buyer_member_id,advertiser_id,brand_id,advertiser_frequency,advertiser_recency,insertion_order_id,line_item_id,campaign_id,creative_id,creative_freq,creative_rec,cadence_modifier,can_convert,user_group_id,is_control,control_pct,control_creative_id,is_click,pixel_id,is_remarketing,post_click_conv,post_view_conv,post_click_revenue,post_view_revenue,order_id,external_data,pricing_type,booked_revenue,booked_revenue_adv_curr,commission_cpm,commission_revshare,auction_service_deduction,auction_service_fees,creative_overage_fees,clear_fees,buyer_currency,advertiser_currency,advertiser_exchange_rate,latitude,longitude,device_unique_id,device_id,carrier_id,deal_id,view_result,application_id,supply_type,sdk_version,ozone_id,billing_period_id,view_non_measurable_reason,external_uid,request_uuid,dma,city,mobile_app_instance_id,traffic_source_code,external_request_id,deal_type,ym_floor_id,ym_bias_id,is_filtered_request,age,gender,is_exclusive,bid_priority,custom_model_id,custom_model_last_modified,custom_model_leaf_name,device_type,postal_code,imps_for_budget_caps_pacing,hashed_user_id_64,latitude_trunc,longitude_trunc,partition_time_millis,split_id,tc_string,partner_fees,external_campaign_id,playback_method,video_context,player_size_id,error_code,personal_identifiers,device_make_id,postal_code_ext,extended_ids,segment_data_costs,feature_costs,fallback_ad_index,region_id
6.10860126147206E+018,1694972051,-4,1,1,64,0,50_pct,5,4,0,0,0,0,0,0,0,0,-1,3.24998892605696E+018,136.226.58.246,136.226.58.0,US,FL,137,8,1,0,3659,2063963,5911205,intechopen.com,24437115,0,0,0,0.5,2520250,USD,USD,1,0,0,3659,8609455,1,0,0,8852878,22426253,0,461291737,0,0,1,0,697,0,0,0,0,0,0,0,0,0,0,,,cpm,0,0,0,0,0,0,0,0,USD,USD,1,,,,0,1,0,1,---,0,---,0,24769298,0,,85dc7ec1-15d1-4caa-a8a3-b8dc3afc5dbb,528,183612,0,---,---,0,0,0,0,0,u,1,16,0,0,---,1,33132,0,,,,1694970000000,0,,0,,0,0,0,0,[],0,33132-1724,[],0,0,-1,3927
2.04826435302161E+018,1694971437,-4,1,1,64,0,served,5,4,0,0,0,0,0,0,0,0,-1,7.8542145908605E+018,98.243.37.195,98.243.37.0,US,MI,236,8,1,0,3659,2063963,5911205,intechopen.com,24437115,0,0,0,0.5,2520250,USD,USD,1,0,0,3659,8609455,1,0,0,8852878,22426253,0,461291737,0,0,1,0,581,0,0,0,0,0,0,0,0,0,0,,,cpm,0,0,0,0,0,0,0,0,USD,USD,1,,,,0,1,0,1,---,0,---,0,24769298,0,,843b792e-ea93-416b-9b64-f91c2c96bce0,505,191364,0,---,---,0,0,0,0,0,u,1,16,0,0,---,1,48220,0,,,,1694970000000,0,,0,,0,0,0,0,[],0,48220-3241,[],0,0,-1,3940
1.04117877400979E+018,1694971547,-4,1,1,64,0,served,5,4,0,0,0,0,0,0,0,0,-1,0,172.226.168.26,172.226.168.0,US,GA,464,9,1,0,3659,2063963,5911205,intechopen.com,24437115,0,0,0,0.5,2520250,USD,USD,1,0,0,3659,8609455,1,-1,-1,8852878,22426253,0,461291737,-1,-1,1,0,-1,0,0,0,0,0,0,0,0,0,0,,,cpm,0,0,0,0,0,0,0,0,USD,USD,1,,,,301,1,0,1,---,1,---,0,24769298,0,,08a9e966-a33c-4b3b-8ca9-8cc81c368428,524,183861,0,---,---,0,0,0,0,0,u,1,16,0,0,---,2,30349,0,,,,1694970000000,0,,0,,0,0,0,0,[],26,30349-2947,[],0,0,-1,3928
1.04117877400979E+018,1694971740,-4,1,1,64,0,100_pct,5,4,0,0,0,0,0,0,0,0,-1,0,172.226.168.26,172.226.168.0,US,GA,464,9,1,0,3659,2063963,5911205,intechopen.com,24437115,0,0,0,0.5,2520250,USD,USD,1,0,0,3659,8609455,1,-1,-1,8852878,22426253,0,461291737,-1,-1,1,0,-1,0,0,0,0,0,0,0,0,0,0,,,cpm,0,0,0,0,0,0,0,0,USD,USD,1,,,,301,1,0,1,---,1,---,0,24769298,0,,08a9e966-a33c-4b3b-8ca9-8cc81c368428,524,183861,0,---,---,0,0,0,0,0,u,1,16,0,0,---,2,30349,0,,,,1694970000000,0,,0,,0,0,0,0,[],26,30349-2947,[],0,0,-1,3928
1.81378624627039E+018,1694972021,-7,1,1,64,0,served,5,4,0,0,0,0,0,0,0,0,-1,4.17877445600236E+018,99.167.85.199,99.167.85.0,US,CA,236,8,1,0,3659,2063963,5911205,intechopen.com,24437115,0,0,0,0.5,2520250,USD,USD,1,0,0,3659,8609455,1,0,0,8852878,22426253,0,461291737,0,0,1,0,979,0,0,0,0,0,0,0,0,0,0,,,cpm,0,0,0,0,0,0,0,0,USD,USD,1,,,,0,1,0,1,---,0,---,0,24769298,0,,4bedf861-c344-41f8-8f39-18769f270dec,803,181953,0,---,---,0,0,0,0,0,u,1,16,0,0,---,1,90034,0,,,,1694970000000,0,,0,,0,0,0,0,[],0,90034-1060,[],0,0,-1,3922
2.45492378465789E+018,1694973019,-6,1,1,64,0,served,5,4,0,0,0,0,0,0,0,0,-1,0,174.27.140.110,174.27.140.0,US,ID,449,9,1,0,3659,2063963,5911205,intechopen.com,24437115,0,0,0,0.5,2520250,USD,USD,1,0,0,3659,8609455,1,-1,-1,8852878,22426253,0,461291737,-1,-1,1,0,-1,0,0,0,0,0,0,0,0,0,0,,,cpm,0,0,0,0,0,0,0,0,USD,USD,1,,,,301,1,0,1,---,1,---,0,24769298,0,,de0214e4-c2a1-41ef-b484-a9b4f538bf19,757,185644,0,---,---,0,0,0,0,0,u,1,16,0,0,---,2,83646,0,,,,1694970000000,0,,0,,0,0,0,0,[],26,83646-3260,[],0,0,-1,3930
5.5938979401834E+018,1694970021,-7,1,1,64,0,25_pct,5,4,0,0,0,0,0,0,0,0,-1,0,104.28.111.173,104.28.111.0,US,AZ,405,9,1,0,3659,2063963,5911205,intechopen.com,24437115,0,0,0,0.5,2520250,USD,USD,1,0,0,3659,8609455,1,-1,-1,8852878,22426253,0,461291737,-1,-1,1,0,-1,0,0,0,0,0,0,0,0,0,0,,,cpm,0,0,0,0,0,0,0,0,USD,USD,1,,,,301,1,0,1,---,1,---,0,24769298,0,,1baf8fdd-184e-4c6a-975e-dcff991380cc,753,181240,0,---,---,0,0,0,0,0,u,1,16,0,0,---,2,85032,0,,,,1694970000000,0,,0,,0,0,0,0,[],26,85032-5204,[],0,0,-1,3920
7.93730580413366E+018,1694972865,-4,1,1,64,0,100_pct,5,4,0,0,0,0,0,0,0,0,-1,0,104.28.57.245,104.28.57.0,US,NY,464,9,1,0,3659,2063963,5911205,intechopen.com,24437115,0,0,0,0.5,2520250,USD,USD,1,0,0,3659,8609455,1,-1,-1,8852878,22426253,0,461291737,-1,-1,1,0,-1,0,0,0,0,0,0,0,0,0,0,,,cpm,0,0,0,0,0,0,0,0,USD,USD,1,,,,301,1,0,1,---,1,---,0,24769298,0,,d5252f62-ba48-44d0-81f2-8569e68aca20,501,198423,0,---,---,0,0,0,0,0,u,1,16,0,0,---,2,10025,0,,,,1694970000000,0,,0,,0,0,0,0,[],26,10025-4919,[],0,0,-1,3950
7.93730580413366E+018,1694972672,-4,1,1,64,0,served,5,4,0,0,0,0,0,0,0,0,-1,0,104.28.57.245,104.28.57.0,US,NY,464,9,1,0,3659,2063963,5911205,intechopen.com,24437115,0,0,0,0.5,2520250,USD,USD,1,0,0,3659,8609455,1,-1,-1,8852878,22426253,0,461291737,-1,-1,1,0,-1,0,0,0,0,0,0,0,0,0,0,,,cpm,0,0,0,0,0,0,0,0,USD,USD,1,,,,301,1,0,1,---,1,---,0,24769298,0,,d5252f62-ba48-44d0-81f2-8569e68aca20,501,198423,0,---,---,0,0,0,0,0,u,1,16,0,0,---,2,10025,0,,,,1694970000000,0,,0,,0,0,0,0,[],26,10025-4919,[],0,0,-1,3950
9.89475482644232E+017,1694971555,-5,1,1,64,0,served,5,4,0,0,0,0,0,0,0,0,-1,3.24458757699199E+018,104.28.103.21,104.28.103.0,US,IL,421,9,1,0,3659,2063963,5911205,intechopen.com,24437115,0,0,0,0.5,2520250,USD,USD,1,0,0,3659,8609455,1,0,0,8852878,22426253,0,461291737,0,0,1,0,19,0,0,0,0,0,0,0,0,0,0,,,cpm,0,0,0,0,0,0,0,0,USD,USD,1,,,,301,1,0,1,---,1,---,0,24769298,0,,3e903b71-99f4-4d52-a867-19d15ebc4e2d,602,185967,0,---,---,0,0,0,0,0,u,1,16,0,0,---,2,60629,0,,,,1694970000000,0,,0,,0,0,0,0,[],26,60629-3728,[],0,0,-1,3931
2.56921615107394E+018,1694970333,-5,1,1,64,0,served,5,4,0,0,0,0,0,0,0,0,-1,0,104.28.32.108,104.28.32.0,US,IL,421,9,1,0,3659,2063963,5911205,intechopen.com,24437115,0,0,0,0.5,2520250,USD,USD,1,0,0,3659,8609455,1,-1,-1,8852878,22426253,0,461291737,-1,-1,1,0,-1,0,0,0,0,0,0,0,0,0,0,,,cpm,0,0,0,0,0,0,0,0,USD,USD,1,,,,301,1,0,1,---,1,---,0,24769298,0,,0877e30e-e21d-43ca-a213-d45c52ae2eb9,602,185967,0,---,---,0,0,0,0,0,u,1,16,0,0,---,2,60629,0,,,,1694970000000,0,,0,,0,0,0,0,[],26,60629-3728,[],0,0,-1,3931
7.0941318034575E+018,1694972388,-4,728,90,1,0,imp,5,4,0,0,1.00000049E-05,1.00000049E-05,0.009999999776483,0.009999999776483,1,0,-1,0,73.167.117.47,73.167.117.0,US,VT,236,9,1,0,3659,2063832,5910736,diabetesfoodhub.org,24438289,0,0,1E-05,0.8,2520116,USD,USD,1,0,0,3659,5866478,1,-1,-1,8130817,20658940,0,454595407,-1,-1,1,0,-1,0,0,0,0,0,0,0,0,0,0,,,cpm,0,0,0,0,0,0,0,0,USD,USD,1,,,,0,1,0,2,---,0,ast-0.57.0,0,21982374,0,,81e91889-2610-4822-8e18-1b9e20b26a7d,523,206770,0,---,---,0,0,0,0,0,u,1,2,0,0,---,1,5401,1,,,,1694970000000,0,,0,,0,0,0,0,[],0,05401-4682,[],0,0,-1,3963
1.00227717296099E+017,1694972439,-4,320,50,1,0,imp,7,0,1.74207,0,1.74207,1.7420704096549,3.75,1.9099999666214,1,0,-1,3.91785797947684E+018,172.226.18.0,172.226.18.0,US,NY,449,9,0,0,8241,1543090,0,medicinenet.com,21431632,0,0,0,0,0,,,0,0,0,3659,6980738,359987,-1,-1,7904194,21453567,0,423668801,-1,-1,1,0,482,0,0,0,0,0,0,0,0,0,0,,,cpm,0.01,0.01,0,0,0.0002090484,0,0,0,USD,USD,1,,,,301,1,0,1,---,1,---,0,20842045,0,---,e6f9f044-4153-4694-8ef4-bf6b23e98f15,501,198423,0,---,---,0,0,0,0,0,u,0,0,0,0,---,2,10025,1,,,,1694970000000,0,,0,,0,0,0,0,"[{identity_type:9957,identity_value:}]",26,10025-4919,"[{id_type:9957,id_value:}]",30000,0,-1,3950
3.60717409960533E+018,1694972220,-5,300,250,1,0,imp,5,4,0.006,0,0.0100000049,0.0100000049,0.009999999776483,0.009999999776483,1,0,-1,3.47355133528265E+018,166.194.154.118,166.194.154.0,US,KY,228,8,1,0,3659,2063814,5910684,drugs.com,24425725,0,0,0.01,0.6,2520094,USD,USD,1,0,0,3659,7326720,1,5,0,8539672,21696230,0,447102000,5,0,1,0,816,0,0,0,0,0,0,0,0,0,0,,,cpm,1E-05,1E-05,0,0,0,0,0,0,USD,USD,1,,,,8613,60,0,2,---,1,ast-0.57.0,0,23593594,0,,7250cd34-fdfd-4325-9b77-4b22febb36c2,529,188722,0,---,---,0,0,0,0,0,u,1,2,0,0,---,2,40143,1,,,,1694970000000,0,,0,,0,0,0,0,[],440,40143-4896,[],0,0,-1,3935
3.32221611261519E+018,1694970939,2,300,250,1,0,imp,4,0,0,-1,0,0,0.5,0.5,1,0,-1,1.63560728264181E+018,90.65.0.44,90.65.0.0,FR,AR,228,8,1,0,3659,2063929,5911110,familydoctor.org,24435085,0,0,0,0.5,0,USD,USD,1,0,0,3659,0,1,-2,-2,0,0,0,344629169,-2,-2,1,0,147,2,0,0,0,0,0,0,0,0,0,,,---,0,0,0,0,0,0,0,0,USD,USD,1,,,,8613,1,0,3,---,1,ast-0.57.0,0,0,1,,b17fc5dc-133d-470c-9b30-f0925d105dfb,1839,98163,0,---,---,0,0,0,0,0,u,1,0,0,0,--,2,69005,0,,,,1694970000000,0,,0,,0,0,0,0,[],440,,[],0,0,-1,5947
9.96263310475251E+017,1694970927,-7,728,90,1,0,imp,4,0,0,-1,0,0,0.5,0.5,1,0,-1,0,99.112.67.72,99.112.67.0,US,CA,137,8,1,0,3659,2063929,5911110,familydoctor.org,24435085,0,0,0,0.5,0,USD,USD,1,0,0,3659,0,1,-2,-2,0,0,0,344629284,-2,-2,1,0,0,2,0,0,0,0,0,0,0,0,0,,,---,0,0,0,0,0,0,0,0,USD,USD,1,,,,0,1,0,3,---,0,ast-0.57.0,0,0,1,,4ca150f7-4a25-477f-824f-548a019395a4,807,181989,0,---,---,0,0,0,0,0,u,1,0,0,0,--,1,94553,0,,,,1694970000000,0,,0,,0,0,0,0,[],0,94553-4763,[],0,0,-1,3922
4.64222297409948E+018,1694970478,7,300,250,1,0,imp,5,4,0,0,1.00000049E-05,1.00000049E-05,0.009999999776483,0.009999999776483,1,0,-1,0,104.28.122.159,104.28.122.0,TH,40,236,9,1,0,3659,2063832,5911347,diabetesjournals.org,24438291,0,0,1E-05,0.8,2520116,USD,USD,1,0,0,3659,5866478,1,-1,-1,8805045,22317762,0,459802359,-1,-1,1,0,-1,0,0,0,0,0,0,0,0,0,0,,,cpm,0,0,0,0,0,0,0,0,USD,USD,1,,,,0,1,0,1,---,0,ast-0.57.0,0,24586209,0,,bfd84449-e4c7-4ec7-b95b-a90925bba31f,1,176055,0,---,---,0,0,0,0,0,u,1,2,0,0,---,1,10600,1,,,,1694970000000,0,,0,,0,0,0,0,[],0,,[],0,0,-1,3647
3.48944129688929E+017,1694973385,-4,300,250,1,0,imp,4,0,0,-1,0,0,0.5,0.5,1,0,-1,2.19317312526194E+018,73.167.96.29,73.167.96.0,US,CT,236,8,1,0,3659,2063929,5911110,familydoctor.org,24435085,0,0,0,0.5,0,USD,USD,1,0,0,3659,0,1,-2,-2,0,0,0,344629169,-2,-2,1,0,514,2,0,0,0,0,0,0,0,0,0,,,---,0,0,0,0,0,0,0,0,USD,USD,1,,,,0,1,0,3,---,0,ast-0.57.0,0,0,1,,5a2925a0-a1d2-4a2e-b5ef-1622b6640b4e,533,183173,0,---,---,0,0,0,0,0,u,1,0,0,0,--,1,6069,0,,,,1694970000000,0,,0,,0,0,0,0,[],0,06069-2612,[],0,0,-1,3924
8.40084342614625E+018,1694972695,-5,728,90,1,0,imp,5,4,0,0,1.00000049E-05,1.00000049E-05,0.009999999776483,0.009999999776483,1,0,-1,0,165.225.62.45,165.225.62.0,US,IL,137,8,1,0,3659,2063832,5911347,diabetesjournals.org,24438291,0,0,1E-05,0.8,2520116,USD,USD,1,0,0,3659,5866478,1,-1,-1,8023286,20353938,0,419005613,-1,-1,1,0,-1,0,0,0,0,0,0,0,0,0,0,,,cpm,0,0,0,0,0,0,0,0,USD,USD,1,,,,0,1,0,2,---,0,ast-0.57.0,0,21503389,0,,3d37ed46-bc30-4cfd-8b48-51f3e7977ab2,602,185967,0,---,---,0,0,0,0,0,u,1,2,0,0,---,1,60616,1,,,,1694970000000,0,,0,,0,0,0,0,[],0,60616-2821,[],0,0,-1,3931
5.91561405399055E+018,1694971389,-4,728,90,1,0,imp,5,4,0,0,0.04000001870593,0.04000001870593,0.009999999776483,0.009999999776483,1,0,-1,6.53479710094737E+018,71.71.88.122,71.71.88.0,US,NC,137,8,1,0,3659,2063832,5910736,diabetesfoodhub.org,24438289,0,0,1E-05,0.8,2520116,USD,USD,1,0,0,3659,5866478,1,36,0,7971052,21252657,0,423521523,1,0,1,0,587,0,0,0,0,0,0,0,0,0,0,,,cpm,0,0,0,0,0,0,0,0,USD,USD,1,,,,0,358,0,2,---,0,ast-0.57.0,0,21216567,0,,809bc17b-c2d3-4696-9f66-e384965cb4ea,517,194949,0,---,---,0,0,0,0,0,u,1,17,0,0,---,1,28115,1,,,,1694970000000,0,,0,,0,0,0,0,[],0,28115-5722,[],0,0,-1,3951
6.50819777663381E+018,1694971405,-4,320,50,1,0,imp,4,0,0,-1,0,0,34.9500007629395,0.009999999776483,1,0,-1,7.25056099551645E+018,99.230.88.23,99.230.88.0,CA,ON,228,8,1,0,3659,2063927,5911106,aad.org,24435057,0,0,0,0.5,0,USD,USD,1,0,0,3659,0,1,-2,-2,0,0,0,344600732,-2,-2,1,0,460,2,0,0,0,0,0,0,0,0,0,,,---,0,0,0,0,0,0,0,0,USD,USD,1,,,,8613,1,0,3,---,1,ast-0.57.0,0,0,1,,6522d576-8ebb-4925-b8ae-34457db68f43,1030,23917,0,---,---,0,0,0,0,0,u,1,0,0,0,--,2,M5G 2K2,0,,,,1694970000000,0,,0,,0,0,0,0,[],440,M5G 2K2,[],0,0,-1,562
4.86703015044956E+018,1694970789,4,320,50,1,0,imp,4,0,0,-1,0,0,34.9500007629395,0.009999999776483,1,0,-1,6.02823393838308E+018,103.28.133.157,103.28.133.0,AF,14,390,8,1,0,3659,2063927,5911106,aad.org,24435057,0,0,0,0.5,0,USD,USD,1,0,0,3659,0,1,-2,-2,0,0,0,344600732,-2,-2,1,0,209,2,0,0,0,0,0,0,0,0,0,,,---,0,0,0,0,0,0,0,0,USD,USD,1,,,,102722,653,0,3,---,1,ast-0.57.0,0,0,1,,4ba2822f-ec22-43a7-8563-7814dc422d5c,1,546606,0,---,---,0,0,0,0,0,u,1,0,0,0,--,2,1256,0,,,,1694970000000,0,,0,,0,0,0,0,[],361,,[],0,0,-1,26
8.9750164759249E+018,1694972223,-4,300,250,1,0,imp,4,0,0,-1,0,0,0.5,0.5,1,0,-1,0,170.232.235.232,170.232.235.0,US,PA,137,19,1,0,3659,2063929,5911110,familydoctor.org,24435085,0,0,0,0.5,0,USD,USD,1,0,0,3659,0,1,-2,-2,0,0,0,344629169,-2,-2,1,0,0,2,0,0,0,0,0,0,0,0,0,,,---,0,0,0,0,0,0,0,0,USD,USD,1,,,,0,1,0,3,---,0,ast-0.57.0,0,0,1,,600ba674-077f-45d9-9d2d-5072fb8b71ed,504,202553,0,---,---,0,0,0,0,0,u,1,0,0,0,--,1,19064,0,,,,1694970000000,0,,0,,0,0,0,0,[],0,19064-3975,[],0,0,-1,3956
2.93122539509952E+017,1694970487,-5,320,50,1,0,imp,4,0,0,-1,0,0,40,40,1,0,-1,0,172.226.176.0,172.226.176.0,US,TX,464,9,1,0,3659,2063814,5910684,drugs.com,24425826,0,0,0,0.6,0,USD,USD,1,0,0,3659,0,1,-2,-2,0,0,0,445707623,-2,-2,1,0,0,2,0,0,0,0,0,0,0,0,0,,,---,0,0,0,0,0,0,0,0,USD,USD,1,,,,301,1,0,3,---,1,ast-0.57.0,0,0,1,,5ee4b96e-be6a-43c1-9cf7-7fcd0e6e7c00,623,204519,0,---,---,0,0,0,0,0,u,1,0,0,0,--,2,75217,0,,,,1694970000000,0,,0,,0,0,0,0,[],26,75217-4403,[],0,0,-1,3961
1.30392514892993E+018,1694970572,-4,160,600,1,0,imp,5,4,0,0,1.00000049E-05,1.00000049E-05,34.9500007629395,0.009999999776483,1,0,-1,0,104.28.57.243,104.28.57.0,US,NY,236,9,1,0,3659,2063927,5911106,aad.org,24435057,0,0,1E-05,0.5,2520213,USD,USD,1,0,0,3659,5866150,1,-1,-1,7451901,21765019,0,448374900,-1,-1,1,0,-1,0,0,0,0,0,0,0,0,0,0,,,cpm,0,0,0,0,0,0,0,0,USD,USD,1,,,,0,1,0,1,---,0,ast-0.57.0,0,18639440,0,,3776294e-a16b-4394-8a06-737c994311ed,501,198423,0,---,---,0,0,0,0,0,u,1,2,0,0,---,1,10025,1,,,,1694970000000,0,,0,,0,0,0,0,[],0,10025-4919,[],0,0,-1,3950
6.64059469645941E+018,1694970195,-4,300,250,1,0,imp,5,4,0.006,0,0.0100000049,0.0100000049,0.009999999776483,0.009999999776483,1,0,-1,3.78890325959267E+018,170.250.46.53,170.250.46.0,US,FL,228,8,1,0,3659,2063814,5910684,drugs.com,24425725,0,0,0.01,0.6,2520094,USD,USD,1,0,0,3659,7326720,1,0,0,8539672,21696230,0,447102000,0,0,1,0,526,0,0,0,0,0,0,0,0,0,0,,,cpm,1E-05,1E-05,0,0,0,0,0,0,USD,USD,1,,,,8613,1,0,2,---,1,ast-0.57.0,0,23593594,0,,aa8b39fe-687f-4a57-8210-35dea6610169,548,183345,0,---,---,0,0,0,0,0,u,1,2,0,0,---,2,33498,1,,,,1694970000000,0,,0,,0,0,0,0,[],440,33498-6705,[],0,0,-1,3927
7.28425534015868E+018,1694970323,-4,320,50,1,0,imp,5,4,0,0,1.00000049E-05,1.00000049E-05,34.9500007629395,0.009999999776483,1,0,-1,0,146.75.249.5,146.75.249.0,US,NC,464,9,1,0,3659,2063927,5911106,aad.org,24435057,0,0,1E-05,0.5,2520213,USD,USD,1,0,0,3659,5866150,1,-1,-1,7451901,21765019,0,448374908,-1,-1,1,0,-1,0,0,0,0,0,0,0,0,0,0,,,cpm,0,0,0,0,0,0,0,0,USD,USD,1,,,,301,1,0,1,---,1,ast-0.57.0,0,18639440,0,,2b2cbbbf-ef05-402c-9b35-5210b0962cfe,517,195217,0,---,---,0,0,0,0,0,u,1,2,0,0,---,2,28173,1,,,,1694970000000,0,,0,,0,0,0,0,[],26,28173-4115,[],0,0,-1,3951
2.75878854262059E+018,1694972625,-4,300,250,1,0,imp,5,4,0.006,0,0.0100000049,0.0100000049,0.009999999776483,0.009999999776483,1,0,-1,0,104.28.57.244,104.28.57.0,US,NY,464,9,1,0,3659,2063814,5910684,drugs.com,24425725,0,0,0.01,0.6,2520094,USD,USD,1,0,0,3659,7326720,1,-1,-1,8539672,21696230,0,447102000,-1,-1,1,0,-1,0,0,0,0,0,0,0,0,0,0,,,cpm,1E-05,1E-05,0,0,0,0,0,0,USD,USD,1,,,,301,1,0,1,---,1,ast-0.57.0,0,23593594,0,,6c2ec84b-093c-4e8e-84f7-7f343f49ab0a,501,198423,0,---,---,0,0,0,0,0,u,1,2,0,0,---,2,10025,1,,,,1694970000000,0,,0,,0,0,0,0,[],26,10025-4919,[],0,0,-1,3950
4.04463331786926E+018,1694972634,-7,300,250,1,0,imp,5,4,19.2,0,999.900514365074,999,23.9899997711182,23.9899997711182,1,0,-1,0,104.28.85.112,104.28.85.0,US,CA,464,9,1,0,3659,2063832,5910736,diabetes.org,24426047,0,0,24.00001,0.8,2520116,USD,USD,1,0,0,3659,6114594,7864,-1,-1,7906745,22314892,0,408447921,-1,-1,1,0,-1,0,0,0,0,0,0,0,0,0,0,,,cpm,0.024,0.024,0,0,0,0,0,0,USD,USD,1,,,,301,1,0,2,---,1,ast-0.57.0,0,20857802,0,,6ac0bf40-9ae2-4570-a359-c310d0c2175e,803,181953,0,---,---,0,0,0,0,0,u,1,18,0,0,---,2,90011,1,,,,1694970000000,0,,0,,0,0,0,0,[],26,90011-5700,[],0,0,-1,3922
6.33609995963248E+018,1694972822,-5,300,250,1,0,imp,5,4,0,0,1.00000049E-05,1.00000049E-05,0.009999999776483,0.009999999776483,1,0,-1,-1,172.58.99.0,172.58.99.0,US,TX,228,8,1,0,3659,2063936,5911171,urologyhealth.org,24436533,0,0,1E-05,0.5,2520223,USD,USD,1,0,0,3659,5971294,1,-1,-1,7388782,19891557,0,384101425,-1,-1,1,0,-1,0,0,0,0,0,0,0,0,0,0,,,cpm,0,0,0,0,0,0,0,0,USD,USD,1,,,,102287,55,0,2,---,1,ast-0.57.0,0,18356800,0,,59da3e3f-6480-4372-a53d-7afd190078d7,618,204745,0,---,---,0,0,0,0,0,u,1,2,0,0,---,2,---,1,,,,1694970000000,0,,0,,0,0,0,0,[],252,,[],0,0,-1,3961
8.15453386265554E+018,1694973046,-4,300,250,1,0,imp,4,0,0,-1,0,0,0.5,0.5,1,0,-1,7.24944892163336E+018,104.28.55.232,104.28.55.0,US,NY,409,9,1,0,3659,2063929,5911110,familydoctor.org,24435085,0,0,0,0.5,0,USD,USD,1,0,0,3659,0,1,-2,-2,0,0,0,344629169,-2,-2,1,0,637,2,0,0,0,0,0,0,0,0,0,,,---,0,0,0,0,0,0,0,0,USD,USD,1,,,,301,1,0,3,---,1,ast-0.57.0,0,0,1,,911a82bb-5e2a-4dda-9666-a8d460ccf673,501,198423,0,---,---,0,0,0,0,0,u,1,0,0,0,--,2,10025,0,,,,1694970000000,0,,0,,0,0,0,0,[],26,10025-4919,[],0,0,-1,3950
